Reservation-id,Reservation_status
20794778,1
73042352,1
18409964,1
70788551,2
42004070,3
34115215,1
84539295,1
60111231,1
56321763,1
17905639,1
52664408,1
98921286,1
46096867,1
51499029,1
9425826,3
61763538,3
68767075,3
24065252,1
56151689,1
95687144,1
51881559,1
32939582,3
269319,3
87676829,1
77358652,1
92544167,3
87927325,1
38001139,2
4542842,1
70512641,1
52717568,1
67352978,2
4734692,1
83194140,1
93223407,1
65758952,3
91585570,1
59665742,1
17786035,3
74306619,3
44014777,1
88020741,2
56480485,1
36492621,1
72255960,1
96786267,1
36743163,1
61808366,2
4084643,1
55305311,1
6656692,2
35268612,1
30099568,1
49913126,2
81650927,1
47515896,2
21898328,1
73043218,1
65630542,1
63409154,1
25080457,1
19836054,1
83975325,1
15293012,1
78131327,1
38344172,1
15136951,2
95066467,1
69364978,1
83076151,1
45815750,1
28146454,1
35190891,3
46923817,1
9659883,1
19358187,2
45244301,2
7243540,1
37331725,1
43649142,1
67311265,3
97787496,1
68829691,3
14898599,1
2208574,1
85411428,2
92473170,2
24920269,1
82468346,2
61464854,3
64260613,1
58562037,1
47934607,3
18473518,1
6174918,1
92692764,1
28515154,1
50675442,1
53261183,1
62286239,1
6723048,1
11135004,1
93506333,1
12386368,1
3680052,1
63716527,1
12431258,2
12946891,1
38282546,1
19585385,1
61708136,1
36684071,2
92236537,1
7934880,1
52580122,2
33053296,1
26818960,1
80423078,2
4535931,2
48747739,1
43683213,3
5025557,1
53985327,2
92923307,1
88450074,1
72110617,1
97619755,1
9236843,2
47095080,1
87587990,3
82451090,1
25553539,2
60362942,1
35025933,2
46262420,1
54353311,3
45625478,1
22498134,1
38550520,1
59567899,1
85263081,1
86272483,3
77150487,3
2718958,3
86529128,1
63593222,1
97907044,1
57117704,1
34139728,1
69755703,1
50295425,1
489569,3
20460868,1
34146657,1
44442423,1
61735297,1
16238707,3
98540026,1
16232630,1
88794796,1
52604895,1
92337882,1
9201042,1
91836596,1
16527896,1
41614945,1
29951275,1
75058864,1
95310373,1
73653384,1
32004848,1
53583531,1
58034214,1
98233510,1
4454983,1
672637,1
68525273,1
21361529,3
67048647,1
67690197,2
61528433,1
97727786,2
37595100,1
6302097,2
69754182,1
72259602,1
3641848,1
32731707,1
3556731,1
60940241,3
93897474,1
65715013,1
82670065,1
98928971,1
9907656,1
52294619,1
82509446,1
14366947,1
86425434,1
38431913,1
84678556,1
26967757,1
30037430,3
10378995,1
65525448,1
79897767,1
738956,3
52312220,1
12973691,1
1136559,1
85771728,1
83911057,1
78641911,2
56483609,2
97270148,1
22744114,2
3477007,1
11471017,1
65751836,1
78283725,1
68656076,1
34125677,1
29373913,1
32247205,1
70741695,1
74248187,1
92259027,1
3596204,3
23506394,1
65045531,1
98577176,3
59986478,3
94955605,1
35655135,3
23663674,1
99664548,3
59855510,1
18969348,1
26265371,2
55750229,1
89602422,1
90783462,1
34300225,2
46903391,1
80155697,1
27662142,2
6222390,2
85524525,2
37480007,2
55428598,1
65797493,2
20061960,2
47199087,2
10260418,1
9746752,1
67139468,2
60634871,3
53819054,1
89830064,1
33243297,1
34890362,1
35896451,1
34911706,1
25998722,2
97178538,1
649124,1
61367175,3
17460804,1
85973647,3
44925821,1
42420723,2
69893288,1
31899876,1
62575378,1
63669387,1
55667532,3
70405950,2
38224976,1
90491030,1
72970791,1
40483145,1
87800461,1
94525681,1
93422353,1
39341346,1
65817461,1
81624414,2
49497444,1
1164005,1
85925462,3
91210577,1
90397982,1
79389419,1
32941111,2
86861463,3
94442457,1
38607749,3
70560954,1
29388468,2
84899203,1
22945006,1
30689639,1
61622598,1
95414443,2
43581896,1
86078165,1
77062771,2
84263576,2
12584187,1
11256358,3
9122782,1
43778704,1
17470915,1
65940919,1
25192909,1
40113251,1
27380459,1
93153045,1
71846686,1
4363902,1
89617312,1
77224569,3
60284929,2
89154977,2
38987701,1
60529273,1
80988629,1
95564150,1
23565115,3
71925855,1
56594943,2
62896128,1
320974,1
61945559,3
51102079,1
17944404,1
74097915,1
72961577,1
9406065,1
31712999,1
772477,1
40876045,1
15525680,1
1220121,3
66373347,1
77485565,1
1709337,1
78783753,1
36118674,1
16034345,1
95411958,1
65283644,1
65974018,1
97308841,1
94035715,1
2780702,1
57537559,1
51223964,1
47840681,1
67776455,1
89529997,1
57812290,2
94519587,1
79663212,1
54828270,2
74811794,1
83345601,1
56570387,2
95026867,1
51381402,2
58074618,1
45015777,1
20609696,2
53246505,1
17367864,1
78968593,1
75176421,2
61418404,2
85020961,1
91920213,1
20137143,1
32345779,3
34956784,2
73216190,2
81278503,1
76449258,1
39481842,1
59827519,2
47252802,1
35043113,1
24583080,1
73050389,1
72460331,1
76872180,2
2132883,1
24137681,1
91676758,1
51264056,1
34657093,1
82768374,3
62247784,1
9209094,2
8727009,3
99694281,1
75890985,2
7334404,1
69203107,1
15049567,1
40660103,1
84200991,1
68582654,2
78684562,3
2255268,2
16921933,1
63837732,1
4731034,2
2823450,1
65338348,1
70252390,1
68425557,1
35313163,1
90162894,1
22124694,1
93127191,1
66087258,1
99927089,1
66271439,1
33981655,1
45405102,1
74623799,1
45329763,1
40057073,1
98869764,1
63689535,1
40679347,2
10231015,1
4768008,1
84146039,2
58162426,1
72961971,1
89192605,1
29711403,3
38619269,1
18739601,1
67221043,2
30962836,1
57123141,1
64247976,2
32539333,2
71881293,1
4498414,1
30658759,2
50848259,1
42166026,1
60918816,2
8554259,1
79685291,1
18061332,1
34182637,1
20209689,2
70923481,1
53176772,1
57825978,1
76289146,2
70522186,1
79469857,1
56567337,1
65100356,1
67322260,1
84520269,1
31754068,1
80079409,1
88645371,1
72759458,1
26478361,2
84805785,2
54353676,1
42664865,1
68053239,1
19544177,1
2042510,3
16366144,2
12280716,1
64301770,2
75984731,3
71615098,1
82440114,2
3633598,2
28676460,3
25997925,1
13468858,1
76193682,1
15938319,3
26316748,2
69906105,1
99146661,1
5100624,1
51555503,2
23378791,1
10181515,1
25247938,1
66900837,2
50504572,1
86339920,1
84106109,1
27926291,1
24563762,2
26614815,2
57297857,1
38096780,2
24372436,1
85819413,1
91042702,1
68953549,2
44390749,1
29163663,3
24744742,3
99742323,3
3494637,1
46430910,2
87687863,1
36272486,1
89842859,1
75033128,2
27927711,1
33515702,2
63063406,3
31874018,2
2474153,2
96647907,2
78617449,1
56358558,1
48419566,1
13868313,3
50918269,1
1097513,1
7640295,1
73305940,1
25777461,1
69099321,2
77466976,1
76053774,2
96792780,1
98761627,1
73437079,1
90953434,1
60335743,3
78402237,1
47994902,3
15981661,1
93844687,1
84852694,1
48273730,2
64483572,1
57590463,3
2516360,1
16393790,1
42746498,3
6013315,2
20914768,1
29868001,1
82789513,1
91924362,1
59292493,1
54269093,2
80007056,2
91930301,2
71591534,1
61340580,1
17562504,1
11362956,1
34700604,3
41874714,2
81399524,1
244000,1
65102091,3
96681770,1
3042934,1
10668465,2
12693432,1
84215591,1
80554215,1
5322069,3
32202952,3
38282132,1
78657053,1
73222811,1
91388609,1
83226738,1
32597237,2
77491577,3
64627593,3
83467621,1
39378946,1
30573845,2
76301539,1
15413452,1
59474405,2
18401635,1
76529547,1
7379978,1
12870914,1
38688367,2
51572415,2
61096650,1
84100297,1
66660796,1
82925803,1
49009601,1
80720138,1
82681968,1
46283531,1
36192374,1
87846915,3
964706,1
95722773,3
13090702,1
92563485,1
44574975,2
62829280,2
2519077,2
52702877,2
11817789,1
21486995,2
82240870,1
81843608,2
27177544,1
90373160,1
84805472,1
90287000,1
6372131,1
45982138,3
32649490,1
52362704,1
74782301,2
88582394,1
5778999,1
99865370,3
56993732,2
58545933,1
68090145,3
82015514,1
73986568,1
41768772,2
8639098,1
71066522,1
66271696,1
60976249,1
88813842,2
45257482,3
45205638,3
70883085,1
73940542,1
9181036,1
53524606,3
77246132,1
37867080,1
99805169,2
50339108,2
44021654,1
8853439,1
11103245,1
22592855,2
71025964,1
65651720,1
24262834,3
33720048,2
68422365,3
86629674,1
33621396,1
53001947,1
99468721,1
13977094,3
97698460,1
88107235,1
32880915,1
94103059,1
23934717,1
64829276,1
29933861,1
30948732,1
94698701,1
35653219,1
87537168,1
68550289,1
22356627,2
95289606,1
91802072,1
89261512,1
56446220,3
54890181,1
95094327,1
80509987,2
74754942,1
67380812,1
99756896,1
2430028,2
77648216,1
83191944,2
17684010,1
29226178,3
99708842,1
69210554,1
33465549,3
81670375,2
23380975,3
69729338,3
89183454,1
75878079,1
36265195,1
32969255,3
28930887,1
50815091,3
1881274,1
1155758,3
64172176,1
29271830,1
91401105,1
78336302,1
34951489,2
63801194,3
89966347,1
10808461,1
4406534,1
7602665,1
40660488,1
93569363,2
42802734,1
19595191,3
95357202,2
83609095,3
67585602,1
95974371,1
9625508,2
38099293,3
72649830,1
14660067,1
41232727,1
23402166,1
4984128,3
21210426,1
41447112,1
60634462,2
8234321,2
21742258,1
255736,3
87479737,1
44802651,2
6301724,2
7975341,1
3863462,3
20779713,1
72020813,3
10459657,1
69510797,1
61443270,3
47713030,2
61438557,1
39523483,1
60959311,2
68800796,1
30713627,3
3141740,1
44778691,1
40673727,1
86740083,1
45058735,1
50054962,1
66661559,1
11384099,1
1624305,1
97629136,3
12775174,1
68109958,1
98499290,1
82624659,1
20472760,2
87054305,1
18197773,1
442773,1
39873114,3
92146832,1
87410502,1
79043692,2
54551201,1
40962670,1
59372611,1
1482209,1
86239976,1
82771697,2
39319078,1
24387898,1
6229724,1
28534345,3
51997718,1
19167171,3
61117547,1
64788698,1
12960669,2
11787022,1
34818088,1
67165469,1
67459890,1
65155373,1
48498201,2
92165704,1
33247236,3
46678262,1
63491163,2
47950865,1
68385398,2
22697348,2
66088269,1
57011312,1
3061001,1
25175876,1
12286644,3
53403546,2
30929972,2
42702118,3
9235904,1
43987683,2
13579467,3
1829883,1
88992850,2
6830595,1
19915866,2
41278258,1
80670693,2
75433844,3
4318167,2
25692244,2
56763048,1
94230735,1
18759065,1
39385054,1
39295632,2
29101448,1
23973990,1
33218331,1
77697751,1
52593494,1
72754167,1
29525359,2
87476952,2
59685178,2
81641413,1
79100181,1
95245839,1
22640274,2
46795646,1
68422702,1
97204913,1
95444147,1
322633,3
98072286,1
21107683,1
71511156,2
46335826,1
68398987,1
8987123,2
12827854,1
43711013,2
79780211,1
31267900,1
99850766,1
52418975,1
65554993,1
41176381,1
21483630,1
46162917,1
12828035,1
22687237,1
8108399,1
94112231,1
97245300,1
82029052,1
43272362,1
69999465,2
74302517,1
57351878,1
15577242,2
82280845,2
3326101,1
32240604,1
54139621,2
80424676,1
47831746,2
70681972,1
26551703,1
100679,1
85458407,3
76449238,1
19023443,2
97569024,3
31790666,1
96561506,1
70812048,3
70771145,1
85065167,1
58312846,1
85446936,3
18683134,1
37261811,1
48590326,1
90511459,1
88402771,2
18609405,2
70536512,1
48723766,2
71682104,1
84472884,1
94540524,1
20081672,3
90498156,2
39862102,1
2986513,1
71020923,2
11050974,1
73947319,2
25148166,1
26200175,1
63700293,1
65966555,1
73094116,1
94797207,3
41802714,1
25360364,1
62913302,3
48317204,1
11679216,2
344030,1
26342770,1
2130705,1
47654490,2
21859676,1
9377354,2
57546978,2
7190821,1
14372532,1
69350556,1
40747350,1
64810591,2
41043772,1
21753367,1
80434987,2
37868684,1
51249933,1
80359817,1
49489899,1
23216017,2
88072468,3
23142597,2
81007808,1
54623562,1
18324699,3
75498272,2
1168199,1
47904671,1
55625010,1
93802723,1
60312495,1
27958779,1
54691652,2
146559,1
63061351,1
34952205,3
35587413,2
92386141,1
68007883,1
57477534,1
7771634,1
60610853,1
64099015,1
48980211,1
53361809,1
72565508,2
33983544,1
76884064,1
26480449,1
36637637,1
55159501,1
62075452,1
96603700,3
58434136,1
50250520,1
8551884,1
85496242,1
60183897,1
23295227,2
31423767,1
64465482,1
78474247,1
62561054,2
10245009,1
80245871,1
79192194,3
5827840,2
48867091,1
67906642,1
26314538,1
72862999,2
71352584,1
54379534,1
32829294,1
20971718,2
44936084,1
16012987,1
71421587,1
96874644,1
25404551,1
91368194,2
25128592,3
39421277,1
83073780,3
72464404,1
69692541,3
26635402,2
45065812,1
10977469,1
90675225,2
28449927,1
24375409,2
27550950,1
49442899,1
52865393,1
26100559,2
98967268,1
33902173,1
51494485,1
12503686,2
97884772,1
12243817,1
17410417,1
77507446,1
46167372,1
41551935,1
15561096,1
64106937,2
86772355,1
91274201,3
99710889,1
30492803,2
74914286,2
31427936,3
20205577,1
78337063,1
22339600,1
19874078,3
56326367,3
46598038,1
65740316,1
40028177,3
75646514,1
5152643,1
1105612,3
66485161,1
76426906,1
44654410,2
90528802,1
12965017,1
49823963,1
57078122,1
49531178,1
61878166,1
33810479,1
73771918,1
38371274,2
91007713,2
59377797,1
77291288,1
22691991,2
11024543,3
55315656,2
59995428,1
43061646,1
34458985,1
81263177,1
86380742,2
32894739,1
11831033,1
9536552,1
65456983,2
77304094,1
51453126,3
89330598,2
45527180,2
23711406,1
18858868,1
59430808,1
43117469,1
53807169,1
23758133,1
56271369,1
75383675,3
15776314,3
7353440,2
50671309,1
16988296,1
59097958,1
68141368,1
41782313,2
37579960,2
13925964,1
76438193,1
17183138,1
92185592,1
86429823,1
33147964,1
81894339,2
51268497,1
1387022,1
93019323,1
97808763,1
89514467,3
66229306,1
94180843,2
84993696,2
98839800,1
385120,1
87732768,2
92762969,1
83085916,3
10618184,1
26680071,3
12981748,1
59549278,2
9526815,1
81392523,1
60572413,2
39246430,1
3094636,1
20506586,2
69117467,1
69787976,3
81349158,1
51743437,1
49476942,3
71839850,1
89341744,1
93008272,2
2219837,3
41751726,1
66838564,1
6724635,1
2241902,1
86151761,1
80147569,2
7101365,1
44511291,2
88079653,1
52865260,1
33218313,2
34824911,2
58810231,1
58130671,3
85207721,1
93964114,1
59789215,1
4649037,2
58358126,1
4650785,1
44716312,3
43314265,3
12961368,1
64349345,1
4588276,3
62187682,1
65922130,1
56454382,1
15154520,2
73935467,1
32794287,1
71999295,1
59532442,1
6634001,2
14908846,1
30991152,1
21915580,2
88370208,3
46845932,1
94592577,1
8139697,1
48116251,1
29726119,3
98939344,1
23964548,1
36722406,1
82038699,3
21051428,2
37198035,1
73884821,2
66522950,2
80729114,1
60290818,2
84211221,3
93372712,3
26270930,1
25714167,1
48131698,1
56723341,1
73052957,1
83968500,1
29536498,3
41275836,1
62914733,1
12030000,2
10180058,2
2712446,1
46374832,1
6155515,1
77919222,1
67485233,2
32731314,1
49308675,1
13300044,1
97331668,2
57298799,1
95496525,2
48044351,3
10344640,2
1860691,2
30032094,1
52576883,1
83216764,1
21313241,1
75104688,1
26077976,1
56731782,1
11755297,1
3995196,3
55448267,2
63331247,1
423519,1
92672803,1
41823717,1
15869969,2
61297830,1
13844550,2
45326867,1
48394298,3
69388614,1
5166281,3
39154996,1
834471,2
10032261,1
76697462,1
12103210,1
59820162,1
12266886,1
54070340,1
96352434,1
35245843,1
87923139,1
56960414,1
96042376,1
4577940,1
91978599,3
22850339,1
94106138,2
7684286,2
70709751,1
8399281,1
99113400,1
22778822,1
16044174,1
41842808,1
22463820,3
77617534,1
47527250,3
27900391,2
98411832,1
67344420,1
67746547,1
43473465,1
95756858,2
87840884,1
10958598,1
75104092,1
25633505,1
22101459,1
76431464,1
38684336,2
92476858,3
45200833,1
88957616,1
57085019,1
38696010,3
2798037,1
54374290,2
37171306,1
27965213,2
536219,3
69557488,2
92635162,1
55668964,1
77747162,1
77213711,1
50413354,1
46148474,1
30884270,2
45601437,2
38810153,1
90947336,1
64809030,1
47504653,1
85537455,1
64805405,1
13543115,2
6450455,3
71846898,1
25442004,3
46009929,3
99982225,1
2293656,1
61097617,1
53979776,1
18055208,1
30723442,1
34210726,1
62585112,2
57055232,1
62074286,1
55645316,1
2221573,1
11628282,1
52522070,1
99051077,1
7576530,1
68285617,1
22876778,1
30772530,1
28027298,2
54822029,2
12402536,1
42883842,3
29453719,1
99528131,1
15938091,1
68333080,1
12447784,1
6280972,1
62412818,1
46733506,2
18609182,2
51293574,1
16841366,3
24341514,1
92081153,1
2982616,1
78317376,1
26590311,2
9222955,1
84792801,1
72211200,1
98482889,1
74399157,1
9784901,1
84087248,1
2466496,1
5798406,2
10805856,1
74038897,1
76166687,2
70256430,3
99539532,1
27774731,1
83108063,1
6453675,1
70095267,1
10866821,1
42285667,2
6541697,3
298258,1
94997431,3
68526693,1
64493971,1
35060342,1
63755975,2
30597945,1
59019732,3
54874457,3
54153141,1
16928467,3
78017410,2
24066672,1
11344846,1
47718960,1
18063859,1
48947279,1
73170938,1
35679838,1
38262540,1
22808223,1
54960834,2
8615769,3
15612750,1
35364024,2
82832190,1
5851697,2
83584833,1
71309814,2
63792048,1
21168262,1
55655549,1
91294583,1
65487723,2
85150317,1
37320281,3
69474947,1
78619486,1
85348285,1
14680676,1
63111394,1
76479422,2
31645350,3
78326224,1
90661793,2
25838820,2
98918449,1
60333915,1
74267204,3
97374427,2
79409258,1
48860043,1
30125722,2
5207284,3
76354945,3
78016591,1
47661716,1
66083124,1
21201121,1
42701655,1
70452869,1
99599082,2
41421084,1
70476396,2
39944616,1
18432525,1
73203994,2
26615892,3
35122476,3
4882237,1
21645389,1
83031683,2
75054217,1
70316383,1
58509971,1
72766823,1
30963900,1
67478845,1
15271098,1
67570740,2
83674014,1
7307988,2
97205512,1
49059940,3
63290286,1
48293717,2
79607632,1
49317412,1
55594999,1
44074683,1
49344213,2
36336995,2
11853594,1
91734377,1
20227183,1
1265547,1
51735086,2
87646214,3
95376728,1
37469563,1
37633288,1
18228713,1
55647895,1
38157546,2
97318445,1
82754814,1
33911269,2
75188130,2
61833829,2
40313708,1
48031238,1
11834483,1
22731352,1
52792899,1
45638406,1
16961545,1
9528344,1
60252468,1
97393857,1
69172836,3
92622070,3
42478621,2
72967028,1
95075959,1
21543690,1
83646596,1
84621589,1
78623723,3
54339997,3
53359936,1
52499554,2
32754623,1
51605539,1
52547915,1
80338288,1
94586433,1
80916902,2
99259352,1
80523635,1
47232512,1
3843255,1
7628369,3
84297555,1
20086711,1
8245282,1
65627144,2
81225306,1
71797829,1
91683299,1
4440528,1
55454923,1
61081612,2
83804555,2
95319204,1
49618143,1
78710175,1
96462721,1
69441406,1
47358170,3
21007556,1
74220194,1
86167775,1
74789631,1
26698230,3
98365493,1
1623211,1
30332079,1
79247958,3
6146859,1
87000052,1
76695249,1
29713558,2
9907801,1
9317491,1
25780833,1
21098527,3
85936303,1
37055225,2
64574136,1
60991661,2
26136545,1
95327958,1
79736508,2
7734288,1
72492324,2
38294195,1
19164874,1
85685705,1
32601571,2
82920139,1
71071216,1
31439444,1
71728834,2
67895136,1
94618632,1
26641241,1
97765897,1
67462384,2
92843509,3
47546011,1
32481134,1
19037297,1
6867527,1
18738048,1
91247576,1
28348117,1
14776929,2
88946501,1
60198776,1
46882893,3
32891408,2
83953970,3
50560181,1
52490175,1
31978954,1
92943593,1
77390700,1
79076594,1
8334519,2
81577179,2
8584289,1
11599120,1
45473652,3
5909549,1
49689234,1
37334356,3
48431379,1
90897814,3
13411865,1
81303565,2
84587880,1
53849700,1
76739157,1
35894492,1
15576528,1
37326239,1
21551504,3
20748907,1
87138372,1
66875030,1
12482222,1
30603259,1
16621201,3
49459908,1
65324279,1
44524349,1
68518967,1
67638190,1
28701425,1
31825028,1
50781984,1
57645092,3
60731930,1
1049488,1
93125226,1
47779427,1
23910370,1
95762631,1
51245266,1
31656607,2
39233359,1
45217885,1
90697590,1
17473992,1
65377461,1
16315798,2
97368251,1
55295718,2
26941717,1
16214362,1
48306430,1
66830972,1
65237582,1
61940550,2
1384720,1
51845553,1
30442529,1
19693266,1
25532421,1
78552256,1
27935584,1
37133968,1
75078090,1
46138443,1
90018189,1
75038038,1
13666585,1
48146893,1
48234921,1
73228748,1
62956131,1
95425926,3
24147362,1
80924116,2
4431018,1
89126590,2
76107510,1
19447668,3
28032096,2
98154983,1
16442638,2
21374488,3
20352990,1
62553001,2
17358202,2
82328228,1
32732253,1
44499858,2
92341843,3
38093978,2
24552370,3
83651671,1
13648146,1
7952936,2
90405063,1
71365967,1
86538332,1
13639344,1
68492935,1
22308123,2
27430394,3
16523014,1
99727808,1
15228342,3
8753114,2
25464158,3
74042706,1
87651378,1
48230750,1
9429360,1
89908453,1
59779632,1
53634788,2
86158783,1
72671408,3
95379227,1
98705794,1
23773248,2
53558353,2
62812607,1
8662623,2
57729089,1
30172004,1
68318,1
78725187,1
42471625,1
92539534,2
27777100,2
49896464,2
49627174,2
63452695,1
11839133,2
60252383,3
28203548,1
52145976,3
96245471,1
85619324,1
22689905,1
82119035,1
5613791,2
2790403,2
15246210,1
56761077,1
35673687,1
34662730,3
7891943,1
56720001,2
36833630,1
35333204,2
32631580,1
1241907,1
23434367,1
90964626,1
85846294,1
14411182,2
43504013,3
67541827,1
76235501,2
60141508,1
58831831,3
59293650,1
32836106,1
17183168,2
35902527,1
21646184,1
40824343,3
22052744,1
64189516,1
56300692,1
93449150,1
79235295,1
21613979,1
55967964,1
29913598,3
93742460,1
66606126,1
95367563,3
87162513,2
92526335,1
8076511,1
73847953,1
47385700,2
77966835,1
37579215,1
26243545,1
21812269,3
6409114,1
57392971,1
19767398,1
74060235,1
28124818,2
59580432,1
62540637,2
7264169,3
5706435,1
66555318,2
95070625,2
54944571,1
45080277,2
40542724,3
7274014,1
70068622,1
31012066,2
21220589,2
85837267,1
36695999,2
42331245,1
67143963,1
82558546,3
46947074,1
81821726,1
88317524,1
60382297,2
81119941,1
57582771,1
85868552,1
40289722,1
6666823,1
11419979,1
23989351,2
86757901,2
15881609,1
82764348,1
43713979,1
11630234,1
10541829,3
36609272,1
84098506,3
21494125,3
58302950,1
99413607,2
19139587,1
14888385,1
27094493,1
45385947,2
43085117,1
7364514,1
77274278,1
22997376,2
17609344,1
83192976,1
57651929,1
61485968,1
3010978,1
13423022,3
17963529,3
39614885,3
74112796,1
99961316,1
25328768,3
74919823,1
14077765,3
66663224,2
11924996,2
85784923,2
55834534,1
21059575,1
39641094,1
91483981,1
95837906,1
99115384,1
2807494,1
24671722,1
37407407,3
75873152,1
81972360,3
39205253,1
70090390,1
69060786,1
41876769,3
8660729,3
30724993,1
54740023,1
18875352,2
75507333,3
42531222,1
40092495,1
52686791,3
85760116,1
31854060,3
22982993,2
33090365,1
89945473,1
32184517,2
90067568,1
34291467,1
94509732,1
96965810,1
36949796,2
70461460,1
54763754,2
42329401,1
51368911,2
42331920,1
92432382,2
78524118,1
31843079,2
42704518,1
63345571,1
4855164,1
71229894,1
33514337,1
52000526,1
52287951,1
88808150,1
2830269,1
80494453,3
32905391,1
92326050,1
84380901,1
97127845,1
34116454,1
32647014,1
55240625,1
82651375,1
43453111,1
6771023,3
3354403,1
92039626,2
91014705,1
41921834,1
8901216,3
23480543,1
63573419,1
13346059,1
35396924,3
48803735,1
87535107,1
90563621,1
567520,1
86593443,1
47611611,1
39863741,1
28568441,1
38932769,1
28495940,3
77641549,1
36314529,1
33787722,1
50189940,1
56602311,1
48354691,1
33053560,1
83915119,1
36945931,2
88936756,1
1737355,1
94036739,2
32814808,1
98233883,2
75178481,1
52950446,1
10267064,1
16186505,1
51581940,1
93630028,3
2599721,1
63215234,1
90363870,1
70218719,3
52614588,1
94093356,1
40228729,2
69047112,3
68580741,1
6404502,1
1582051,1
18945676,1
75269287,1
46295940,2
21736444,1
43740135,1
82181502,1
55548773,1
22809172,3
54371670,1
95356183,2
25490845,1
68109512,1
69231911,1
48317103,1
94286691,1
72398284,1
79470190,2
70340980,2
16520129,2
21401468,1
5176392,3
96623093,1
45647795,2
29061949,1
66630075,1
36625655,1
53404048,1
50306620,3
87915215,1
11012785,1
55035543,2
90972458,1
58635173,2
6761650,1
38171346,1
33900019,3
80248967,1
9149580,1
58739528,2
62774962,2
93821649,2
69858344,1
60330243,1
18023232,2
44811514,1
89096698,2
32015244,3
41124676,1
9452383,3
3930633,2
55306217,1
80554370,3
1331314,1
61471691,1
20764931,1
80848701,3
87735680,1
13619724,1
6969326,2
97817763,3
23242377,3
41132575,2
74359998,1
54053297,1
3875231,1
96304410,1
6448686,2
42094348,1
82163596,1
6520839,1
54519834,1
80593075,1
94119065,1
7178635,1
45478068,1
82038862,1
75845281,2
21160037,1
91041527,1
20233226,1
60145766,1
70410069,1
45235935,1
67835297,1
76100039,1
35209776,2
15625213,2
99133983,1
28951321,1
69156739,1
15507498,1
76547659,1
96357259,1
99559083,1
821376,1
67772944,2
25442545,1
15246701,1
21540236,3
40945273,1
88171283,1
13918399,1
60156469,2
21116630,1
72833095,3
43414875,2
94132784,1
96385717,3
67103292,3
59514237,1
2761985,1
2933606,2
62686912,1
56910850,3
82119637,1
64336892,1
28127237,1
94622531,1
8278097,3
29401477,1
71789602,1
50482646,1
16482466,1
58855971,1
44548213,1
78789377,2
40806438,1
57225981,1
47419937,1
20930826,1
28640493,2
63284313,1
34084210,1
16599563,2
67413491,2
46031389,1
20611469,1
7632520,1
74186254,1
28611959,1
53978907,2
77208177,1
2860306,1
94469494,1
66634626,3
83613144,2
17791372,1
99093252,1
95980896,1
30462130,1
24922413,1
36220497,1
40943888,1
53149506,1
58929848,1
35680213,2
69625514,1
40665326,3
99540478,1
91191393,1
16816082,1
5736450,1
99983667,2
4573733,1
78517972,1
80964309,1
21330207,1
63664612,1
16986311,2
70505396,1
55367030,1
86896833,1
33956778,1
44554348,1
46230473,1
37578108,1
30661471,1
7221301,1
94435519,1
30748418,2
23437956,1
50323599,1
32843248,1
45793593,1
15887185,1
66012657,1
23681376,2
85736996,2
